"","word","freq"
"perfeitamente","perfeitamente",4
"pernas","pernas",4
"peru","peru",4
"pinga","pinga",4
"pix","pix",4
"pizza","pizza",4
"planeta","planeta",4
"planos","planos",4
"polarização","polarização",4
"população","população",4
"populismo","populismo",4
"pouquinho","pouquinho",4
"praticamente","praticamente",4
"precisam","precisam",4
"presidentelulanojn","presidentelulanojn",4
"pretende","pretende",4
"previsibilidade","previsibilidade",4
"principais","principais",4
"problemas","problemas",4
"professora","professora",4
"prontos","prontos",4
"próprias","próprias",4
"puro","puro",4
"pós","pós",4
"põe","põe",4
"qro","qro",4
"quesito","quesito",4
"questionar","questionar",4
"rachadinha","rachadinha",4
"rebatendo","rebatendo",4
"recebe","recebe",4
"recuso","recuso",4
"redor","redor",4
"reinaldoazevedo","reinaldoazevedo",4
"repertório","repertório",4
"respeitado","respeitado",4
"risada","risada",4
"rosa","rosa",4
"sabemos","sabemos",4
"salário","salário",4
"sao","sao",4
"saque","saque",4
"secreto","secreto",4
"sedento","sedento",4
"segredo","segredo",4
"seguidores","seguidores",4
"senti","senti",4
"sequência","sequência",4
"sido","sido",4
"sigilos","sigilos",4
"sigo","sigo",4
"simone","simone",4
"sincero","sincero",4
"sistema","sistema",4
"skincare","skincare",4
"sob","sob",4
"sobrar","sobrar",4
"social","social",4
"soltar","soltar",4
"solto","solto",4
"sonha","sonha",4
"sonho","sonho",4
"sos","sos",4
"status","status",4
"sustentar","sustentar",4
"sérgio","sérgio",4
"série","série",4
"tarefa","tarefa",4
"tchau","tchau",4
"tchutchucas","tchutchucas",4
"tebet","tebet",4
"teme","teme",4
"terminar","terminar",4
"tnc","tnc",4
"tome","tome",4
"tomou","tomou",4
"torcendo","torcendo",4
"tossindo","tossindo",4
"trabalhado","trabalhado",4
"tranquilidade","tranquilidade",4
"trás","trás",4
"tvs","tvs",4
"tweet","tweet",4
"tweets","tweets",4
"uber","uber",4
"união","união",4
"uso","uso",4
"vagas","vagas",4
"vamosjuntospelobrasil","vamosjuntospelobrasil",4
"vargas","vargas",4
"vascaíno","vascaíno",4
"vaza","vaza",4
"vence","vence",4
"verme","verme",4
"vey","vey",4
"vira","vira",4
"virando","virando",4
"vizinhança","vizinhança",4
"voltará","voltará",4
"volto","volto",4
"votarei","votarei",4
"votei","votei",4
"vuvuzela","vuvuzela",4
"vídeo","vídeo",4
"ídolo","ídolo",4
"índice","índice",4
"ônibus","ônibus",4
"️‍","️‍",4
"aaaaaaa","aaaaaaa",3
"aaaaaaaaaaaaaaaa","aaaaaaaaaaaaaaaa",3
"aberta","aberta",3
"aberto","aberto",3
"abram","abram",3
"abri","abri",3
"aceitem","aceitem",3
"aceito","aceito",3
"acesso","acesso",3
"acharem","acharem",3
"acompanha","acompanha",3
"acompanhou","acompanhou",3
"acontece","acontece",3
"acontecendo","acontecendo",3
"acusação","acusação",3
"advogado","advogado",3
"afirmou","afirmou",3
"afundou","afundou",3
"agronegocio","agronegocio",3
"aguardando","aguardando",3
"aguardo","aguardo",3
"aguentou","aguentou",3
"alecrim","alecrim",3
"aliado","aliado",3
"alkmin","alkmin",3
"alma","alma",3
"alvaroborba","alvaroborba",3
"amassando","amassando",3
"amassou","amassou",3
"ambos","ambos",3
"amigas","amigas",3
"analfabeto","analfabeto",3
"anarcofino","anarcofino",3
"anda","anda",3
"andou","andou",3
"andrewsousa","andrewsousa",3
"anjo","anjo",3
"ansiedade","ansiedade",3
"anulados","anulados",3
"anéishoje","anéishoje",3
"aonde","aonde",3
"aparência","aparência",3
"aperta","aperta",3
"apoiadores","apoiadores",3
"aposta","aposta",3
"aprender","aprender",3
"aprendeu","aprendeu",3
"apresentou","apresentou",3
"aprovação","aprovação",3
"aproveitar","aproveitar",3
"argumentação","argumentação",3
"armaram","armaram",3
"arrase","arrase",3
"arrombado","arrombado",3
"articulado","articulado",3
"assessores","assessores",3
"assisti","assisti",3
"assisto","assisto",3
"atacou","atacou",3
"atraso","atraso",3
"avisem","avisem",3
"bafora","bafora",3
"bagulho","bagulho",3
"bala","bala",3
"banana","banana",3
"bandeira","bandeira",3
"bando","bando",3
"barriga","barriga",3
"basta","basta",3
"batido","batido",3
"bebendo","bebendo",3
"bgl","bgl",3
"bicha","bicha",3
"biden","biden",3
"blackpink","blackpink",3
"boas","boas",3
"bolha","bolha",3
"bolsolixo","bolsolixo",3
"bolsonaroreeleito","bolsonaroreeleito",3
"bonnerlulanojn","bonnerlulanojn",3
"botei","botei",3
"boy","boy",3
"bozolula","bozolula",3
"bozó","bozó",3
"branca","branca",3
"branco","branco",3
"brasildaesperanca","brasildaesperanca",3
"brasil”","brasil”",3
"bravo","bravo",3
"brigar","brigar",3
"brilhando","brilhando",3
"brincadeira","brincadeira",3
"bts","bts",3
"bunda","bunda",3
"buraco","buraco",3
"busca","busca",3
"cachorra","cachorra",3
"cachorro","cachorro",3
"cagar","cagar",3
"calanguinho","calanguinho",3
"camarada","camarada",3
"campeonato","campeonato",3
"canalhas","canalhas",3
"candidatura","candidatura",3
"cansa","cansa",3
"capaz","capaz",3
"caralhoooooo","caralhoooooo",3
"caralulanojn","caralulanojn",3
"carinho","carinho",3
"cartão","cartão",3
"centrão","centrão",3
"chamam","chamam",3
"chances","chances",3
"chata","chata",3
"chaves","chaves",3
"cirogomes","cirogomes",3
"cironogueira","cironogueira",3
"civil","civil",3
"classes","classes",3
"clima","clima",3
"cmg","cmg",3
"cobra","cobra",3
"cobrança","cobrança",3
"coca","coca",3
"coincidência","coincidência",3
"coloquei","coloquei",3
"combustíveis","combustíveis",3
"comecei","comecei",3
"comentarista","comentarista",3
"comes","comes",3
"comparando","comparando",3
"competência","competência",3
"completamente","completamente",3
"completo","completo",3
"compra","compra",3
"comunismo","comunismo",3
"conciliador","conciliador",3
"concretas","concretas",3
"condomínio","condomínio",3
"confessando","confessando",3
"congelamento","congelamento",3
"conseguindo","conseguindo",3
"conteúdo","conteúdo",3
"continua","continua",3
"convence","convence",3
"convencer","convencer",3
"copo","copo",3
"coraçao","coraçao",3
"coroa","coroa",3
"correta","correta",3
"corta","corta",3
"cotas","cotas",3
"covarde","covarde",3
"covardes","covardes",3
"credo","credo",3
"crente","crente",3
"cresceu","cresceu",3
"crescimento","crescimento",3
"crápula","crápula",3
"ctg","ctg",3
"cuidada","cuidada",3
"culpada","culpada",3
"culpado","culpado",3
"cunhado","cunhado",3
"custas","custas",3
"cá","cá",3
"cú","cú",3
"daquela","daquela",3
"daí","daí",3
"debater","debater",3
"decepciona","decepciona",3
"decepcione","decepcione",3
"decidido","decidido",3
"dedinho","dedinho",3
"defeito","defeito",3
"definir","definir",3
"definitivamente","definitivamente",3
"delação","delação",3
"delelulanojn","delelulanojn",3
"democrata","democrata",3
"dente","dente",3
"deprimente","deprimente",3
"deputado","deputado",3
"desaparecidos","desaparecidos",3
"descobri","descobri",3
"desempenho","desempenho",3
"desesperado","desesperado",3
"desgoverno","desgoverno",3
"desligou","desligou",3
"desmente","desmente",3
"desmentindo","desmentindo",3
"desonestidade","desonestidade",3
"desviou","desviou",3
"dever","dever",3
"devolver","devolver",3
"devolveu","devolveu",3
"dificil","dificil",3
"digam","digam",3
"dilmae","dilmae",3
"dilmaefica","dilmaefica",3
"diplomacia","diplomacia",3
"direitista","direitista",3
"diria","diria",3
"discordar","discordar",3
"discutindo","discutindo",3
"disputa","disputa",3
"disser","disser",3
"dizia","dizia",3
"diálogo","diálogo",3
"dominou","dominou",3
"dona","dona",3
"dor","dor",3
"dourado","dourado",3
"drogas","drogas",3
"dupla","dupla",3
"duvidar","duvidar",3
"dó","dó",3
"efeito","efeito",3
"eim","eim",3
"eleeeee","eleeeee",3
"eleitor","eleitor",3
"emocionada","emocionada",3
"encontra","encontra",3
"encontrar","encontrar",3
"endividada","endividada",3
"endividadas","endividadas",3
"enfermagem","enfermagem",3
"engole","engole",3
"engraçada","engraçada",3
"ensaboado","ensaboado",3
"ensinando","ensinando",3
"entrando","entrando",3
"entrevistalulanojn","entrevistalulanojn",3
"entrevistou","entrevistou",3
"entupido","entupido",3
"escancarando","escancarando",3
"escolhi","escolhi",3
"esconder","esconder",3
"escorregou","escorregou",3
"escuta","escuta",3
"esforço","esforço",3
"esperar","esperar",3
"esperou","esperou",3
"esquecendo","esquecendo",3
"esquema","esquema",3
"esquivando","esquivando",3
"estadao","estadao",3
"estômago","estômago",3
"evento","evento",3
"evidente","evidente",3
"exaltando","exaltando",3
"exato","exato",3
"excelentíssimo","excelentíssimo",3
"existia","existia",3
"existiu","existiu",3
"explicado","explicado",3
"facilidade","facilidade",3
"falaram","falaram",3
"falar…","falar…",3
"falasse","falasse",3
"faltava","faltava",3
"fariam","fariam",3
"farofa","farofa",3
"faziam","faziam",3
"façam","façam",3
"feia","feia",3
"feira","feira",3
"feita","feita",3
"feitos","feitos",3
"felizes","felizes",3
"festa","festa",3
"financiar","financiar",3
"finge","finge",3
"fingindo","fingindo",3
"firme","firme",3
"firmeza","firmeza",3
"fixação","fixação",3
"fml","fml",3
"foca","foca",3
"foco","foco",3
"fodido","fodido",3
"foguete","foguete",3
"forças","forças",3
"fracasso","fracasso",3
"fuma","fuma",3
"fumar","fumar",3
"fuça","fuça",3
"gabaritou","gabaritou",3
"gados","gados",3
"gaga","gaga",3
"gagueja","gagueja",3
"galo","galo",3
"ganhe","ganhe",3
"garante","garante",3
"garantir","garantir",3
"genial","genial",3
"geração","geração",3
"gestões","gestões",3
"gira","gira",3
"gleisi","gleisi",3
"goiás","goiás",3
"gravata","gravata",3
"guardado","guardado",3
"hater","hater",3
"hbo","hbo",3
"heim","heim",3
"honesto","honesto",3
"horror","horror",3
"horrores","horrores",3
"horrível","horrível",3
"hospital","hospital",3
"hospício","hospício",3
"icônico","icônico",3
"idolatrar","idolatrar",3
"ignorância","ignorância",3
"igualzinho","igualzinho",3
"imediatamente","imediatamente",3
"impacto","impacto",3
"imparcialidade","imparcialidade",3
"imprescindível","imprescindível",3
"infarto","infarto",3
"informado","informado",3
"infância","infância",3
"iniciou","iniciou",3
"inimigo","inimigo",3
"injustiça","injustiça",3
"insistir","insistir",3
"instagram","instagram",3
"instância","instância",3
"interrompem","interrompem",3
"invejável","invejável",3
"investe","investe",3
"investiga","investiga",3
"investigada”","investigada”",3
"iriam","iriam",3
"irrelevante","irrelevante",3
"irão","irão",3
"irônico","irônico",3
"janelas","janelas",3
"jantada","jantada",3
"jornais","jornais",3
"julgamento","julgamento",3
"julgar","julgar",3
"justificar","justificar",3
"kkkkkkkkkkkkkkkkkkk","kkkkkkkkkkkkkkkkkkk",3
"kkkkkkkkkkkkkkkkkkkk","kkkkkkkkkkkkkkkkkkkk",3
"kkkkkkkkkkkkkkkkkkkkkk","kkkkkkkkkkkkkkkkkkkkkk",3
"kkkkklulanojn","kkkkklulanojn",3
"lacre","lacre",3
"lapada","lapada",3
"largou","largou",3
"larápio","larápio",3
"latina","latina",3
"lavando","lavando",3
"legado","legado",3
"leite","leite",3
"lembrança","lembrança",3
"levantar","levantar",3
"leão","leão",3
"liberar","liberar",3
"lidar","lidar",3
"liderando","liderando",3
"ligou","ligou",3
"limão","limão",3
"lindoo","lindoo",3
"lindão","lindão",3
"lingua","lingua",3
"longa","longa",3
"luizpatriota","luizpatriota",3
"luladilma","luladilma",3
"lulanojnlulanojornalnacional","lulanojnlulanojornalnacional",3
"lulaque","lulaque",3
"lulindo","lulindo",3
"lógico","lógico",3
"macetada","macetada",3
"maio","maio",3
"malandro","malandro",3
"maldito","maldito",3
"manchete","manchete",3
"manhã","manhã",3
"manipulação","manipulação",3
"mansa","mansa",3
"manter","manter",3
"marco","marco",3
"mau","mau",3
"meios","meios",3
"mencionando","mencionando",3
"mestre","mestre",3
"midianinja","midianinja",3
"miltonneves","miltonneves",3
"minion","minion",3
"misericórdia","misericórdia",3
"modo","modo",3
"monte","monte",3
"mores","mores",3
"mostrou","mostrou",3
"mta","mta",3
"mula","mula",3
"municípios","municípios",3
"máquina","máquina",3
"máximo","máximo",3
"mãozinha","mãozinha",3
"mérito","mérito",3
"mês","mês",3
"mínima","mínima",3
"mô","mô",3
"namorado","namorado",3
"narrativa","narrativa",3
"narrativas","narrativas",3
"nato","nato",3
"natureza","natureza",3
"natuzanery","natuzanery",3
"necessária","necessária",3
"necessário","necessário",3
"nego","nego",3
"neoliberal","neoliberal",3
"nota","nota",3
"novidade","novidade",3
"novinha","novinha",3
"novolulanojn","novolulanojn",3
"noção","noção",3
"nulo","nulo",3
"obama","obama",3
"objetiva","objetiva",3
"obrigando","obrigando",3
"oficial","oficial",3
"oia","oia",3
"olhou","olhou",3
"onda","onda",3
"online","online",3
"onlula","onlula",3
"onu","onu",3
"opa","opa",3
"opções","opções",3
"orador","orador",3
"organizada","organizada",3
"otário","otário",3
"ouvidos","ouvidos",3
"ouço","ouço",3
"padrão","padrão",3
"paga","paga",3
"pagou","pagou",3
"paizinho","paizinho",3
"palhaçada","palhaçada",3
"palhaço","palhaço",3
"palma","palma",3
"palmeiras","palmeiras",3
"panelas","panelas",3
"papis","papis",3
"parado","parado",3
"pareceram","pareceram",3
"parça","parça",3
"passe","passe",3
"pausa","pausa",3
"paíf","paíf",3
"paíslulanojn","paíslulanojn",3
"pcc","pcc",3
"pedi","pedi",3
"pedro","pedro",3
"pego","pego",3
"peitos","peitos",3
"pense","pense",3
"pensou","pensou",3
"pequena","pequena",3
"pequeno","pequeno",3
"perdoe","perdoe",3
"perguntei","perguntei",3
"perguntem","perguntem",3
"permitir","permitir",3
"permitiu","permitiu",3
"pernambuco","pernambuco",3
"petição","petição",3
"petrolao","petrolao",3
"pfvr","pfvr",3
"pig","pig",3
"pipoquinha","pipoquinha",3
"pique","pique",3
"pistola","pistola",3
"plena","plena",3
"pobi","pobi",3
"podemos","podemos",3
"poderiam","poderiam",3
"politicamente","politicamente",3
"populista","populista",3
"porrada","porrada",3
"posicionamento","posicionamento",3
"positiva","positiva",3
"possíveis","possíveis",3
"postando","postando",3
"poste","poste",3
"postei","postei",3
"povos","povos",3
"poxa","poxa",3
"prejudicou","prejudicou",3
"preocupa","preocupa",3
"preocupado","preocupado",3
"preocupante","preocupante",3
"preparo","preparo",3
"preparou","preparou",3
"presença","presença",3
"presta","presta",3
"prestar","prestar",3
"preta","preta",3
"preços","preços",3
"procurando","procurando",3
"profissional","profissional",3
"profundo","profundo",3
"proibir","proibir",3
"promete","promete",3
"prometendo","prometendo",3
"promovendo","promovendo",3
"promoveu","promoveu",3
"propósito","propósito",3
"proteja","proteja",3
"pudesse","pudesse",3
"pulga","pulga",3
"pulmão","pulmão",3
"pulo","pulo",3
"pulseiras","pulseiras",3
"punir","punir",3
"pura","pura",3
"pés","pés",3
"qualidade","qualidade",3
"qualificação","qualificação",3
"quarto","quarto",3
"quatro","quatro",3
"questionado","questionado",3
"quintafeira","quintafeira",3
"quisesse","quisesse",3
"quê","quê",3
"rabo","rabo",3
"rachando","rachando",3
"randolfeap","randolfeap",3
"rapaziada","rapaziada",3
"rbd","rbd",3
"react","react",3
"rebate","rebate",3
"recado","recado",3
"recebeu","recebeu",3
"reconhecimento","reconhecimento",3
"redução","redução",3
"reeleger","reeleger",3
"reeleição","reeleição",3
"referência","referência",3
"reizinho","reizinho",3
"relembrando","relembrando",3
"religião","religião",3
"renatajbarreto","renatajbarreto",3
"reparar","reparar",3
"repetir","repetir",3
"repetiu","repetiu",3
"resolver","resolver",3
"ressalva","ressalva",3
"ressuscitado","ressuscitado",3
"resta","resta",3
"resto","resto",3
"reunião","reunião",3
"rio","rio",3
"risadinhas","risadinhas",3
"roco","roco",3
"rogério","rogério",3
"rolou","rolou",3
"roubalheira","roubalheira",3
"roupa","roupa",3
"rural","rural",3
"rápidos","rápidos",3
"sacanagem","sacanagem",3
"sagaz","sagaz",3
"saia","saia",3
"saiba","saiba",3
"salnorabo","salnorabo",3
"salto","salto",3
"salva","salva",3
"salvação","salvação",3
"santo","santo",3
"sapatada","sapatada",3
"sede","sede",3
"seguindo","seguindo",3
"seguinte","seguinte",3
"seis","seis",3
"senado","senado",3
"senhora","senhora",3
"sentimento","sentimento",3
"sera","sera",3
"serasa","serasa",3
"serio","serio",3
"servindo","servindo",3
"sinceridade","sinceridade",3
"siteptbr","siteptbr",3
"smurf","smurf",3
"sobrenome","sobrenome",3
"soco","soco",3
"sofrer","sofrer",3
"sofreu","sofreu",3
"sofrida","sofrida",3
"solução","solução",3
"sombra","sombra",3
"sonhar","sonhar",3
"sono","sono",3
"sorrindo","sorrindo",3
"soube","soube",3
"spc","spc",3
"subir","subir",3
"subiu","subiu",3
"substituído","substituído",3
"sujeito","sujeito",3
"sujo","sujo",3
"sumiu","sumiu",3
"surreal","surreal",3
"século","século",3
"tais","tais",3
"talvez","talvez",3
"tds","tds",3
"teclas","teclas",3
"telinha","telinha",3
"temas","temas",3
"tentam","tentam",3
"tentaram","tentaram",3
"terceira","terceira",3
"terceiro","terceiro",3
"termina","termina",3
"thrones","thrones",3
"tiamaoficial","tiamaoficial",3
"timeline","timeline",3
"tiro","tiro",3
"toalha","toalha",3
"tocando","tocando",3
"todinha","todinha",3
"tornar","tornar",3
"tornou","tornou",3
"tosse","tosse",3
"tou","tou",3
"trabalha","trabalha",3
"trabalhadores","trabalhadores",3
"tranquilo","tranquilo",3
"trata","trata",3
"trazendo","trazendo",3
"troca","troca",3
"tropa","tropa",3
"turma","turma",3
"turnolulanojn","turnolulanojn",3
"twice","twice",3
"têm","têm",3
"unf","unf",3
"unido","unido",3
"urgentemente","urgentemente",3
"usado","usado",3
"valores","valores",3
"varios","varios",3
"velha","velha",3
"velhas","velhas",3
"vende","vende",3
"vença","vença",3
"verde","verde",3
"vermelha","vermelha",3
"viado","viado",3
"vibe","vibe",3
"vibrando","vibrando",3
"vimos","vimos",3
"viram","viram",3
"virão","virão",3
"viveu","viveu",3
"voces","voces",3
"voldemort","voldemort",3
"voltei","voltei",3
"votarem","votarem",3
"votem","votem",3
"vovó","vovó",3
"vozinha","vozinha",3
"xingar","xingar",3
"zoemartinez","zoemartinez",3
"zé","zé",3
"área","área",3
"áudio","áudio",3
"âncora","âncora",3
"“bolsonaro","“bolsonaro",3
"⁰","⁰",3
"️️️️️️","️️️️️️",3
"aaa","aaa",2
"abaixa","abaixa",2
"abissal","abissal",2
"abobrinhas","abobrinhas",2
"abordando","abordando",2
"abraço","abraço",2
"absurdos","absurdos",2
"acabado","acabado",2
"acalme","acalme",2
"acelerado","acelerado",2
"acender","acender",2
"acertar","acertar",2
"acham","acham",2
"acompanhando","acompanhando",2
"aconteceram","aconteceram",2
"acordei","acordei",2
"acordem","acordem",2
"acordou","acordou",2
"acreditam","acreditam",2
"acredite","acredite",2
"acusado","acusado",2
"acusou","acusou",2
"acéfalo","acéfalo",2
"administração","administração",2
"admiração","admiração",2
"admitiu","admitiu",2
"adota","adota",2
"adversário","adversário",2
"advogados","advogados",2
"aeroporto","aeroporto",2
"aeu","aeu",2
"afeta","afeta",2
"afirmando","afirmando",2
"afirmar","afirmar",2
"age","age",2
"agir","agir",2
"agitada","agitada",2
"agnaldoramosds","agnaldoramosds",2
"agoraaaaaa","agoraaaaaa",2
"agrotóxico","agrotóxico",2
"agua","agua",2
"aguentando","aguentando",2
"ahahaha","ahahaha",2
"ahh","ahh",2
"aii","aii",2
"ajudando","ajudando",2
"ajude","ajude",2
"ala","ala",2
"alfapobre","alfapobre",2
"alfinetadas","alfinetadas",2
"alfinetando","alfinetando",2
"alho","alho",2
"aliados","aliados",2
"aliança","aliança",2
"alimenta","alimenta",2
"alimentando","alimentando",2
"alimento","alimento",2
"alimentos","alimentos",2
"aliás","aliás",2
"alterado","alterado",2
"alternancia","alternancia",2
"alula","alula",2
"amanha","amanha",2
"amassa","amassa",2
"ambulante","ambulante",2
"americanas","americanas",2
"amoooooo","amoooooo",2
"amooooooooooo","amooooooooooo",2
"amore","amore",2
"amoré","amoré",2
"amp","amp",2
"amparo","amparo",2
"ampliação","ampliação",2
"américa","américa",2
"anacampagnolo","anacampagnolo",2
"anamilasc","anamilasc",2
"anathaismatos","anathaismatos",2
"andam","andam",2
"andando","andando",2
"andrefran","andrefran",2
"anos”","anos”",2
"anta","anta",2
"anteriores","anteriores",2
"antipetista","antipetista",2
"antipt","antipt",2
"antonio","antonio",2
"anuncia","anuncia",2
"apaixonado","apaixonado",2
"apaixonar","apaixonar",2
"apaixonei","apaixonei",2
"apertaram","apertaram",2
"aperto","aperto",2
"apodrecendo","apodrecendo",2
"apoiador","apoiador",2
"apoiadora","apoiadora",2
"apoiarem","apoiarem",2
"apoie","apoie",2
"aposentado","aposentado",2
"apostar","apostar",2
"apostos","apostos",2
"aprende","aprende",2
"aprendendo","aprendendo",2
"apresentação","apresentação",2
"aproveita","aproveita",2
"aproveitou","aproveitou",2
"argumenta","argumenta",2
"arrancando","arrancando",2
"arrascaeta","arrascaeta",2
"arrastando","arrastando",2
"arregaça","arregaça",2
"arrepiei","arrepiei",2
"arrepio","arrepio",2
"arrogância","arrogância",2
"arthur","arthur",2
"articular","articular",2
"arábia","arábia",2
"asa","asa",2
"asneira","asneira",2
"asqueroso","asqueroso",2
"assassino","assassino",2
"assimlulanojn","assimlulanojn",2
"assinado","assinado",2
"assiste","assiste",2
"assistirei","assistirei",2
"assistirem","assistirem",2
"associar","associar",2
"associação","associação",2
"atacado","atacado",2
"ataque","ataque",2
"atencao","atencao",2
"atendimento","atendimento",2
"atento","atento",2
"atentos","atentos",2
"atitudes","atitudes",2
"ativo","ativo",2
"atoa","atoa",2
"atos","atos",2
"atrapalhando","atrapalhando",2
"atropelando","atropelando",2
"atropelou","atropelou",2
"auge","auge",2
"augustodeab","augustodeab",2
"aumentar","aumentar",2
"aurélio","aurélio",2
"autonomia","autonomia",2
"autoridade","autoridade",2
"autorizo","autorizo",2
"avisar","avisar",2
"avião","avião",2
"avó","avó",2
"ação","ação",2
"ações","ações",2
"bah","bah",2
"baita","baita",2
"balada","balada",2
"balançando","balançando",2
"balinha","balinha",2
"bancos","bancos",2
"banqueiro","banqueiro",2
"banqueiros","banqueiros",2
"baratas","baratas",2
"barra","barra",2
"barril","barril",2
"barulhentos","barulhentos",2
"basicamente","basicamente",2
"batalha","batalha",2
"bbb","bbb",2
"bchartsnet","bchartsnet",2
"bebe","bebe",2
"bebo","bebo",2
"bebum","bebum",2
"bebê","bebê",2
"beira","beira",2
"bela","bela",2
"belamegale","belamegale",2
"beleza","beleza",2
"berrando","berrando",2
"biakicis","biakicis",2
"biancaandrade","biancaandrade",2
"bicmuller","bicmuller",2
"bico","bico",2
"bilionário","bilionário",2
"bingo","bingo",2
"blue","blue",2
"bolsobosta","bolsobosta",2
"bolsominios","bolsominios",2
"bolsonara","bolsonara",2
"bolsonaroarregou","bolsonaroarregou",2
"bolsonarobolsonaro","bolsonarobolsonaro",2
"bolsonarolulanojn","bolsonarolulanojn",2
"bolsonaromentiroso","bolsonaromentiroso",2
"bomba","bomba",2
"bone","bone",2
"bonitos","bonitos",2
"bonner…","bonner…",2
"bonoro","bonoro",2
"boné","boné",2
"boraaaa","boraaaa",2
"bostanaro","bostanaro",2
"bostas","bostas",2
"bostonaro","bostonaro",2
"botas","botas",2
"botão","botão",2
"bozi","bozi",2
"bozoasno","bozoasno",2
"bozolixo","bozolixo",2
"bozonaro","bozonaro",2
"braçada","braçada",2
"braço","braço",2
"breja","breja",2
"brilho","brilho",2
"brilhou","brilhou",2
"brinca","brinca",2
"brincando","brincando",2
"buceta","buceta",2
"bufo","bufo",2
"burguesia","burguesia",2
"burguês","burguês",2
"butão","butão",2
"caba","caba",2
"cabeças","cabeças",2
"cabeçudinho","cabeçudinho",2
"cabo","cabo",2
"café","café",2
"cagou","cagou",2
"cai","cai",2
"calado","calado",2
"calados","calados",2
"calm","calm",2
"calvo","calvo",2
"cama","cama",2
"canaldonegaoo","canaldonegaoo",2
"canalhice","canalhice",2
"canal”","canal”",2
"cancelou","cancelou",2
"cantar","cantar",2
"caos","caos",2
"capes","capes",2
"caraca","caraca",2
"caralhooo","caralhooo",2
"carambao","carambao",2
"careca","careca",2
"carente","carente",2
"carinha","carinha",2
"carluxo","carluxo",2
"carnaval","carnaval",2
"caro","caro",2
"carollmourag","carollmourag",2
"carreira","carreira",2
"cartacapital","cartacapital",2
"cartas","cartas",2
"carteira","carteira",2
"casamento","casamento",2
"casos","casos",2
"categoria","categoria",2
"causar","causar",2
"causas","causas",2
"cefet","cefet",2
"celularcarteirarelógio","celularcarteirarelógio",2
"cem","cem",2
"cena","cena",2
"ceni","ceni",2
"centraleleicoes","centraleleicoes",2
"certas","certas",2
"certezas","certezas",2
"certos","certos",2
"certíssimo","certíssimo",2
"chamarem","chamarem",2
"chame","chame",2
"chamem","chamem",2
"chato","chato",2
"checagem","checagem",2
"cheirinho","cheirinho",2
"chico","chico",2
"chinelo","chinelo",2
"chique","chique",2
"choque","choque",2
"chorei","chorei",2
"chorem","chorem",2
"chorou","chorou",2
"chuchu","chuchu",2
"chupar","chupar",2
"cidadão","cidadão",2
"cinco","cinco",2
"circo","circo",2
"circulação","circulação",2
"claras","claras",2
"clube","clube",2
"coach","coach",2
"coberto","coberto",2
"cobertura","cobertura",2
"cocô","cocô",2
"coerente","coerente",2
"cogitar","cogitar",2
"coisinha","coisinha",2
"colar","colar",2
"colocaram","colocaram",2
"coloco","coloco",2
"colossal","colossal",2
"comadre","comadre",2
"comadres","comadres",2
"comandante","comandante",2
"comando","comando",2
"combinar","combinar",2
"comecar","comecar",2
"comediante","comediante",2
"comemorando","comemorando",2
"cometer","cometer",2
"comido","comido",2
"comissão","comissão",2
"comitelagonorte","comitelagonorte",2
"companheira","companheira",2
"compara","compara",2
"comparem","comparem",2
"comparou","comparou",2
"competente","competente",2
"competir","competir",2
"competência”","competência”",2
"comportar","comportar",2
"compro","compro",2
"compromisso","compromisso",2
"comprova","comprova",2
"compulsivo","compulsivo",2
"comum","comum",2
"comédia","comédia",2
"concordam","concordam",2
"concordando","concordando",2
"concordar","concordar",2
"concurso","concurso",2
"condições","condições",2
"condominio","condominio",2
"conduziu","conduziu",2
"confessaram","confessaram",2
"confessou","confessou",2
"confirmar","confirmar",2
"confuso","confuso",2
"conhecer","conhecer",2
"conheci","conheci",2
"conquistar","conquistar",2
"conseguem","conseguem",2
"considerou","considerou",2
"constituição","constituição",2
"consumo","consumo",2
"contas","contas",2
"contato","contato",2
"conte","conte",2
"contraponto","contraponto",2
"contrariando","contrariando",2
"contrario","contrario",2
"controle","controle",2
"convencendo","convencendo",2
"convencido","convencido",2
"convenhamos","convenhamos",2
"convicção","convicção",2
"convidar","convidar",2
"conviver","conviver",2
"cool","cool",2
"copiou","copiou",2
"cor","cor",2
"coraçãolulanojn","coraçãolulanojn",2
"cordas","cordas",2
"corja","corja",2
"coro","coro",2
"corpo","corpo",2
"corretíssimo","corretíssimo",2
"correu","correu",2
"correção","correção",2
"corrigindo","corrigindo",2
"corrigiu","corrigiu",2
"corrupçãoé","corrupçãoé",2
"corrupção…","corrupção…",2
"cortes","cortes",2
"costa","costa",2
"covil","covil",2
"cozinha","cozinha",2
"coé","coé",2
"cpf","cpf",2
"cresci","cresci",2
"cretino","cretino",2
"criada","criada",2
"criados","criados",2
"crlho","crlho",2
"cuidando","cuidando",2
"cuidarlula","cuidarlula",2
"culpar","culpar",2
"cultura","cultura",2
"cumprir","cumprir",2
"cursinho","cursinho",2
"curtindo","curtindo",2
"cuspindo","cuspindo",2
"cynaramenezes","cynaramenezes",2
"câncer","câncer",2
"cérebro","cérebro",2
"cês","cês",2
"cúmplice","cúmplice",2
"daddy","daddy",2
"dani","dani",2
"dantinhas","dantinhas",2
"dará","dará",2
"datas","datas",2
"debochando","debochando",2
"decadência","decadência",2
"decibéis","decibéis",2
